"","T.4.Nve.Fem.Sp.1","T.4.Nve.Fem.Sp.2","T.4.Nve.Sp.1","T.4.Nve.Sp.2","T.4.Sp.aCD3.CD40.18hr.1","T.4.Sp.aCD3.CD40.18hr.2","T.4.Th.1","T.4.Th.2","T.8.Nve.Sp.1","T.8.Nve.Sp.2","T.8.Th.1","T.8.Th.2","T8.IEL.LCMV.d7.Gut.1","T8.IEL.LCMV.d7.Gut.2","T8.MP.LCMV.d7.Sp.1","T8.MP.LCMV.d7.Sp.2","T8.Tcm.LCMV.d180.Sp.1","T8.Tcm.LCMV.d180.Sp.2","T8.TE.LCMV.d7.Sp.1","T8.TE.LCMV.d7.Sp.2","T8.Tem.LCMV.d180.Sp.2","T8.TN.P14.Sp.1","T8.TN.P14.Sp.2","Tgd.g1.1.d1.24a..Th.1","Tgd.g1.1.d1.24a..Th.2","Tgd.g1.1.d1.LN.1","Tgd.g1.1.d1.LN.2","Tgd.g2.d1.24a..Th.1","Tgd.g2.d1.24a..Th.2","Tgd.g2.d1.LN.1","Tgd.g2.d1.LN.2","Tgd.g2.d17.24a..Th.2","Tgd.g2.d17.LN.1","Tgd.g2.d17.LN.2","Tgd.Sp.3","Tgd.Sp.4","Treg.4.25hi.Sp.1","Treg.4.25hi.Sp.2","NKT.19.8.TCRb.CD1daGalCerTet..Sp.1","NKT.19.8.TCRb.CD1daGalCerTet..Sp.2","NKT.19.8.TCRb.CD1daGalCerTet..Sp.3","NKT.19.8.TCRb.CD1daGalCerTet..Th.1","NKT.19.8.TCRb.CD1daGalCerTet..Th.2","NKT.19.8.TCRb.CD1daGalCerTet..Th.3","NKT.19.8.TCRb.CD1daGalCerTet..Lv.1","NKT.19.8.TCRb.CD1daGalCerTet..Lv.2","NKT.19.8.TCRb.CD1daGalCerTet..Lv.3","T.4.19.8.TCRb.CD4..Sp.1","T.4.19.8.TCRb.CD4..Sp.2","mouse.CD4.R1.hisat","mouse.CD4.R3.hisat","mouse.CD4.R5.hisat","mouse.CD4.R7.hisat","mouse.CD4.R9.hisat","mouse.CbirDN.R10.hisat","mouse.CbirDN.R2.hisat","mouse.CbirDN.R4.hisat","mouse.CbirDN.R6.hisat","mouse.CbirDN.R8.hisat","mouse.DN.R1.hisat","mouse.DN.R3.hisat","mouse.DN.R5.hisat","mouse.DN.R7.hisat","mouse.DN.R9.hisat","mouse.NKT.R1.hisat","mouse.NKT.R3.hisat","mouse.NKT.R5.hisat","mouse.NKT.R7.hisat","mouse.NKT.R9.hisat","CD161int.1","CD161neg.2","CD161hi.1","CD161neg.1","CD161hiCD56pos.3","CD161hi.3","CD161hi.2","CD161int.3","CD161hiCD56pos.2","CD161neg.3","CD161hiCD56pos.1","CD161int.2"
"Filip1l",-0.454158840158291,-0.558811665702364,-0.753811268283607,-0.542426573910227,-1.59289897350461,-1.60657256508265,-1.33944244163747,-1.22314082913361,-0.680484095253986,-0.712537393063091,-1.21197244830563,-0.945124131904831,-1.05174597465534,-1.41307044959828,-1.12942510075933,-1.31335187471246,-0.739844713198081,-0.806622740293994,-1.6942781238413,-1.54118356484811,-0.778769508078024,-0.37758556747777,-0.522170239199532,-1.28139931718059,-1.26299087724044,-0.0980036960226346,-0.460652219420251,-1.29403148428333,-1.29649521806965,-0.493471574518255,-0.424037321382494,-1.42787242364889,-0.278475981276166,-0.308437232989095,-0.605292566073946,-0.459958641579035,-0.628352199009157,-0.515628190962397,-1.44174195378685,-1.36058336971173,-1.42500638324156,-0.910014289721805,-0.820171097278625,-0.86701628657586,-1.22252884302977,-1.30182536616892,-1.21142214423031,-0.868963917642695,-0.76057820929675,-0.472341019402115,-0.0628233096742565,-1.43577072110825,-1.22512430206269,-1.28654367996926,-0.349161994617733,-0.755484257699763,-0.0128034045474192,-1.56982742142786,-0.815833281552949,-0.351694322441441,-0.320247740641093,-1.63839454739607,-0.401503692568865,-1.53374082570539,-0.57358459674784,-1.44781361101216,-1.37878672871895,-1.14498879004273,-1.44403036482326,-0.401184501597828,0.0108323742658103,-0.834799160578857,0.417668201890325,-2.30550570638229,-1.37534563228369,-0.981807313113875,-1.16516535668597,-1.77196417782626,-0.375843007065943,-1.77960781977084,-0.169327259115969
"Flad1",-0.733992896766369,-0.81482177574735,-1.05337659613641,-0.984655440826152,-1.17812882577038,-1.12550994559287,-0.615326561096518,-1.36855442977296,-0.648990231137761,-1.16021556658649,-1.41496418596025,-1.2861744232547,-0.701225106786546,-0.875810363225265,-0.172934956675788,-0.320622338042679,-0.773345401033215,-0.36871721398633,-0.218393769392064,-0.548510111684672,-0.759343186095188,-1.52520623964802,-0.985011496149402,-1.46433149584082,-1.753647331682,-1.24566421643406,-1.33252381527462,-1.50705804652156,-1.70508430386991,-1.04040348356832,-1.16993571159371,-1.7479244001655,-1.20159520839167,-1.61620402071634,-0.893535235295591,-1.13030827147244,-0.879235409768403,-1.06973809617683,-0.371404661737374,-0.162292311649444,-0.307525886418843,-0.635961810443919,-0.943724607634934,-0.364409917009722,-0.681873695378501,-0.48805871408924,-0.635929023199597,-0.509071869423938,-0.367055509063244,-1.62685948602378,-0.500340970043389,-1.59317739847491,-1.47981846545942,-0.233469551747322,-1.67462352451202,-0.744407463297069,-0.717573025918091,-0.63420973974909,-0.429844410980152,-1.6571232723653,-1.59765010604575,-0.642982877518484,-0.280660038179091,-1.64589980683519,-0.597412979906863,-0.430584074016108,-1.06892795991103,-1.43669370606216,-0.601572660011188,-2.24055771955768,-0.965496165473014,-0.99906802464861,-1.15441066639313,-1.1184195289103,-0.498553126222821,-0.643747273540421,-0.524547135117149,-1.63199698860747,-0.574734883308659,-1.14503759642355,-0.927772556962966
"Flii",-0.104422097529219,-0.187675322815782,-0.0324765702199298,-0.274066116178068,-0.0721955926319354,-0.131270591040379,-0.0345104108900082,-0.576663156250908,-0.620249677057212,0.0570996426768383,-0.574620799264139,-0.369283993609884,0.346407850508181,0.646304442683758,0.346234607572741,0.721258318845954,0.160276560836939,0.0252959171869192,0.687597547694764,0.558970551194718,0.1562826994911,-0.413744657155477,-0.633949437564456,0.0951614350431769,0.108547171091638,0.573373467525443,0.283742927646612,0.272854166768856,0.0273580819350173,0.725757532161448,0.165724217940155,-0.422689835984252,0.526035192365934,-0.103518955970645,0.4742090953092,0.298014671513493,0.318689236597508,0.314605488080014,0.628254366702565,0.455749331978753,0.609408407305287,0.33925378759748,0.393528854866879,0.434260693658868,0.536569814813584,0.503946806958531,0.678292398029259,0.360411374903319,0.185133285630313,-0.910392973481258,0.103570093844252,0.0407656870153327,-0.767535847715239,0.434319235803283,-0.956797937396897,0.053171593375731,0.79845890782154,0.342973926330569,0.844407038369396,0.734761322165287,0.552440943333961,0.387348768015138,-0.957617855045128,0.83275575497942,0.340963352908283,0.897238219181296,0.329025617619377,0.428768998208024,-0.88198770862566,0.126545709047483,-1.39394091037688,0.439295050133841,0.55707309716475,0.741149823601006,-0.643176923699911,0.371682778686008,-0.195205273961762,0.291236657958983,0.108841439385695,-0.113987813315517,-0.16330284694595
"Flna",1.12327422388397,1.17518311260843,1.12011773503896,1.14320654483054,0.430690945906735,0.531849330456428,0.903282594829652,0.822388491112972,0.672717806803688,0.902025622816082,0.921630344367432,0.776059454307253,0.695292947738613,0.875592356748341,1.2523267153438,1.1652491800485,0.92051083219735,1.07450039365467,1.37534411217391,1.33861962637708,1.22532195133652,0.713497042336323,0.768533446320613,1.21995493362784,1.21335513728688,1.04535024722192,1.12264306787426,0.916639910471979,0.977152415045042,1.16863472308926,1.22241599626085,0.771431147758779,1.20123357355392,1.3621354719215,1.09863656010103,1.12396963050642,0.753281718092879,0.7481814549104,0.293655769081245,0.226283219052823,0.315590878421106,0.615499208554536,0.783065619353219,0.603172462417002,0.230916265542747,0.285483197729834,0.319589055609006,1.09111482380239,1.11020669451257,0.27807772701143,1.06043286434379,-1.22664295422756,1.13837978377026,-1.12306483446482,0.138067120084034,0.999259476028569,0.508202130542989,-0.324673345427484,0.12960575722069,0.433304427366633,0.835870743962924,0.695712822111264,0.941220805555578,-1.29464376125073,0.63619432631307,0.737096828027228,0.520827589149869,1.24907720764337,0.639932602617943,-0.0623293249793794,-0.0196807223800706,0.931589040602581,0.534657250352674,0.0553114317272604,0.407990192705529,1.46080472925987,0.941034437257944,0.382839482673291,-0.353537826922557,0.332955503109565,0.287692061664499
"Flot1",-1.2096436809843,-1.37318868389029,-1.48668343730985,-1.49772229715107,-0.680155486857094,-0.823832310695735,-1.17973762456965,-1.21932694036616,-0.742412418887401,-0.990465388184079,-1.25091216427385,-1.56936740930815,-0.741306207700261,-0.528295209898033,-0.375473980951596,-0.301579800918287,-0.606746709340269,-0.711050216475969,-0.584615741606066,-0.566818753011829,-0.856071056053448,-0.808374151605968,-0.406615227977965,-1.26542521551057,-0.916933668001436,-1.11959674489596,-0.667973223556449,-1.01165884929697,-1.03496478451213,-0.976159325541932,-0.702997978609575,-0.971662109065965,-0.836270841408025,-0.782458382067964,-1.09518877203556,-1.13213895699713,-1.36677466588004,-1.37674014694457,-0.781149553478875,-0.584281756934729,-0.794598569084484,-0.732214334787876,-0.763209364563812,-1.02461452564933,-0.558512517756923,-0.591443211657506,-0.586299713207175,-1.1013655783268,-1.08125992016813,-1.68979998032541,0.375419597484987,-1.64534245263652,-1.49571817842821,-0.221327473915712,-0.370372306587659,-0.657546960349277,-0.218170075188435,-0.32727169942171,-0.418478460966007,-0.586863640012449,-0.124037554032763,-1.1540521346706,0.122267499184127,0.204552846786306,-0.293682114069347,-0.105781444235251,-1.76017957208232,-1.43879711668585,-0.596229022461195,0.102304610853738,-0.0976327673135042,-0.617379302648263,-1.12753665447054,-0.794537148476246,-0.482143038192739,-0.160624276468172,-1.69489717886885,-1.85409442460983,-0.335593220779154,-1.73975662395864,-0.226548766277001
"Flt3l",-0.696513409207607,-0.852451687611142,-0.753100854485109,-0.7320672830369,-1.72434817853518,-1.73908325565174,-0.860805069693905,-1.02449323412114,-1.17966088135512,-1.13673137778621,-1.05912936253011,-1.18918439386024,-0.897622276280912,-0.885705963052968,-0.982552322866018,-1.08849160716813,-1.02030952177804,-1.08461602532198,-1.01229216310643,-1.10171884959683,-1.07836168897308,-1.10168566694942,-1.16978085614721,-1.64867060123557,-1.83361498410876,-1.10809044198301,-1.2829310614062,-1.81102491669647,-2.03864409698769,-1.00172957897558,-1.15679788841971,-1.83686859553293,-0.748105744479249,-1.07186744665838,-1.23332351066796,-1.43838000288949,-0.913742070624407,-0.970970720503497,-0.738408428747815,-0.873098560726653,-0.671171000276847,-0.981044638158181,-0.683097731098899,-0.778969077531113,-0.66548119136238,-0.637009522560351,-0.589087212218745,-0.696368748863553,-0.55608858485096,-1.602749130747,-1.3548502190407,-1.41661698112754,-1.9065182187372,-1.22581772592862,-1.58034391275178,-1.58978392657489,-1.13172086461447,-1.18835464513745,-1.37265478792165,-1.53003836191531,-2.52103816999579,-1.78550914094053,-1.79151055799909,-1.77324892182069,-1.70717078708228,-1.19765391057238,-1.49299789781138,-0.692074858278163,-2.52099013062838,-1.94708924110188,-0.684016009889609,-1.40627852555842,-1.87826089065027,-1.4354952144395,-1.43514735196317,-1.77386528704728,-0.855399576944162,-1.74663870786975,-1.6462423364982,-1.76136938122286,-2.25603608125564
"Fos",-1.7343944518973,-1.7780117396345,-1.70941373359959,-1.46736755707529,-0.835962965777572,-0.975209730593926,-1.42439053326056,-1.40352183555606,-1.95628150305594,-1.63701372758213,-1.21188179228369,-1.87755405100487,-0.19645354576932,-0.199782915477731,-1.30798995669417,-2.38115452924589,-2.49541290154219,-2.05210899531019,-1.223277018391,-1.86181188900715,-2.10009866339201,-1.45626399770704,-1.77664245386625,-0.966384112058689,-1.26973032376143,-2.14568662906409,-1.54487665136539,-1.46420796177397,-1.6191885367085,-2.0343889043432,-1.90003165502942,-1.32252292189232,-2.5561835092185,-2.06340998155394,-0.823728314046127,-0.537362409005204,-1.15370973197527,-1.02438457697683,-2.51852906848768,-2.4512961103444,-1.77605632087008,-2.10297645190598,-2.09253856906291,-2.09707619359523,-0.840776110580655,-1.00397545297409,-0.785649152624319,-1.44146571979555,-1.45318124344797,-0.590340982674042,-0.371975649278336,-0.245477797721705,-0.0535899902694054,-0.69390921993967,-1.06157194884692,-0.0402979118511743,-0.0165382628723152,0.125472565908297,0.533689953881289,-0.0236343196554785,-0.195636972669788,0.121250370449237,0.528049755434115,0.269724403100028,0.299240367794562,-0.740322487506745,0.0606288272947958,-0.824774419125274,0.1863716124736,-1.39604019555149,-0.657466925620013,-0.0322445219460168,-0.595922268897561,-0.870057526872874,-0.987007911729426,0.570974297832923,-0.556057419915476,-0.100409031175648,-0.810889722695945,-0.490110636310827,-0.441898830237488
"Fosb",-2.18062666368756,-2.35607298757978,-2.02041455290238,-2.49085475604483,-2.30933936066358,-2.44381273554637,-2.20103628128699,-2.22394239773285,-2.3512252985679,-2.15686945058518,-2.67335514840053,-2.13487138251699,-0.605743426016374,-0.667913219016389,-1.75914795540283,-2.26188436267798,-2.59891566491276,-1.87856905780215,-2.17750192578053,-2.44493110599545,-2.55096536386527,-2.48856774209409,-2.42776172828367,-2.06826774053471,-2.2621937899461,-2.69234317539725,-1.61735973599885,-2.15956207834297,-2.68422934558209,-2.12284666939777,-2.27693709509708,-2.62372055009205,-2.66166945284804,-2.52696936151959,-1.7735945789894,-1.7397208834604,-2.33368542826968,-2.25920936749024,-2.29194682945112,-2.02047522745395,-2.18373822937052,-1.8681199243478,-2.18289398285832,-2.59993242235629,-1.41805629398116,-1.4677541561091,-1.44969538283015,-1.81710980726118,-1.66376834908131,-2.15362225769826,-2.73024851850801,-0.585665572664478,-1.64560503966788,-2.53513660574816,-1.42362668805203,-1.61126414368746,-1.2770061717517,-0.406074503474861,-0.143591510467622,-1.51230891089775,-2.0967688142875,-0.671415725944771,-0.368858084941656,-1.12586693043541,-2.14670143764962,-1.52610398675808,-0.579600221523516,-1.06548450264105,-2.04655296058987,-2.69391023264065,-2.14569999145696,-0.410456486933847,-2.05897083096261,-1.20849126962018,-2.19388612404023,0.111364276478669,-2.86894178101153,-0.762187123088923,-2.19012328524277,-0.382062267523045,-1.47881837061912
"Fosl2",-1.99628335481926,-1.99312240701781,-1.80141161834303,-2.39660597441296,-0.851011317320328,-0.677437741785097,-1.92822012110133,-1.92698682083413,-1.50733322529228,-1.76735433450526,-1.24751523056965,-1.62377842776948,-0.0619446679480209,-0.867188382486378,-1.49468415548556,-1.48913197141307,-1.00974861385473,-1.30634655599252,-1.36012963257212,-1.60913156889462,-1.23701246389641,-1.69680585393645,-1.85992958768142,-1.37331612865684,-1.44297947003575,-1.23324543255429,-1.5465988600455,-1.61623618168758,-2.36353464578278,-1.49763285511859,-1.49558429896321,-1.93533742872669,-1.54107848103436,-1.3285896463389,-1.39100804528266,-1.56824174044031,-2.57321107582327,-2.4144426259532,-1.67130702111439,-2.14707611626303,-1.85232543849818,-0.885235952518752,-1.22149336860295,-1.37331103612788,-0.989820097899896,-1.03995937064164,-1.11327646501767,-1.72586081707185,-1.7382352218903,-1.84791854328618,-1.63532119199193,-1.62042814661445,-1.21939425949278,-1.27741079870785,-1.69427098010747,-0.647188106275948,-1.10917199830071,0.207485589346835,-1.00513856967792,-1.74237426296066,-2.27110547385841,-1.55041340163192,-2.19209372135043,-2.56342155105713,-1.45693477306773,-0.900202916606189,-0.24404567970361,-1.58277787400221,-0.197972395257176,-2.54953585973451,-1.86782473783148,-0.259020540545285,-0.922838020661711,-1.00685984397859,-1.35597330709031,-0.411623336194262,-1.32760575190928,-0.861804140192747,-1.01736260968323,-1.65467208332014,-1.99790991308944
"Foxo1",0.438846539049103,0.54214620339066,0.202417417060389,0.271531410689719,-0.510568301738768,-0.545032660960857,-0.502935420116876,-0.201750624366365,0.182017018829676,-0.00806959841940968,-0.160815183019971,-0.149867591326615,-0.218110667647492,-0.396773160409733,-0.500110792016389,-0.486536966989975,-0.352528409581571,-0.437239431870441,-0.729177929226125,-0.9198137318822,-0.00244511379170453,0.144503728365631,0.229718092169593,-0.223664963236949,-0.22061873359986,0.166871934479741,0.1822976412616,-0.610996982865541,-0.397021023767363,0.0237037401194369,0.14349127087591,-0.696491974092451,-0.16496417265396,-0.17779928176428,0.189786466446906,0.205001939209731,0.265759022808119,0.405399320562843,-0.835948365716887,-0.883869482722988,-1.06357171599486,-1.25017474972927,-1.1456086821463,-1.4039846288419,-1.1847699465688,-1.29195302236077,-1.15776940311626,-0.0461819166149361,0.0695467708158461,-0.554776518760893,-0.439343036686325,0.192154408569601,-1.53577997278938,-1.43582232216147,-0.434582726029408,-0.276411167053282,-0.268419573314323,-1.57872136681552,-1.90571187023021,-0.854302042172982,-0.263070904048212,-0.830130183939647,-0.904963578309666,-0.766352513979824,-1.42914890056841,-1.73803653695514,-0.243633891534338,-0.297182113129663,-1.12581773431128,-0.578713374226033,-1.19424669980181,-1.85053376388165,-0.543901591300926,-0.996250096264488,-1.15031934447643,-0.429542841138793,-1.01287656485213,-2.03441765538557,-0.093464600663385,-1.06274512316488,-0.762613805491074
"Foxo3",-1.02372901450039,-1.44096399930097,-0.693350235177311,-0.902796448550883,-1.722473006541,-1.86907114174071,-0.910302011407177,-1.25050365527068,-0.792779104689302,-1.16859560118776,-0.798124263552084,-1.54454973682651,-0.614590318239497,-1.37205825329872,-1.29730845953143,-1.50397560567414,-0.783256224284229,-1.14904958511751,-1.17206923315999,-1.44306221426684,-1.34359820457622,-0.534717816630018,-1.68148132938771,-0.242699342798844,-0.787871196052294,-0.660153826889904,-1.019960552889,-0.154045953629844,-0.499347190775123,-0.784196121725426,-0.880960199071567,-0.101939331210268,-0.894297215962941,-1.23468027323723,-0.14978440162851,-0.529575562728603,-0.434302940688281,-1.20343492419819,-0.369934708665241,0.0273969849989363,0.0351429654642343,-0.67267320916893,-0.646027443543487,-0.630582388453036,0.137262862177734,0.148365862752826,0.216080722109105,-1.12676336987453,-0.945335027944617,-1.51512048937979,-0.401162930964301,-0.862265469595763,-0.0283342837813925,-1.38739720939173,-1.49759812328585,-0.430683144737301,-1.51773899933391,-1.5582149869495,-0.425250072623434,-0.2307697086096,-0.376006296309633,-0.555440529788439,-0.520188185803553,-1.53645506508036,-1.56162447487417,0.615516155478682,-1.4679053664361,-0.739546228445409,-0.445833767422352,-0.0458373715316449,-0.54631739270173,-1.37650211683093,-0.818330932501164,-0.981150251678513,-0.555662604107198,-1.0365565383035,-0.670968861599215,-1.12888693686459,-1.7697570910464,-0.753116412374957,-0.489388292647847
"Frmd4b",-2.95626764606596,-2.2657740125317,-2.27665515744292,-2.52633864738851,0.169601856719882,0.0549986331647678,-1.93086843517795,-1.67721616899215,-2.11312062876824,-2.06205618233763,-1.95272905199708,-1.65960595270348,-0.0852296467789242,-0.00942190242795715,-1.45671540781919,-1.53251214386623,-1.7175711810476,-1.48774376160998,-1.41863584098977,-1.31552758650484,-1.71315893204784,-2.11211646092676,-1.61247755066492,-1.76145460222801,-1.49720259604888,-1.576768306297,-1.22098743778275,-1.12976684477462,-1.61290775616616,-1.63169089452816,-1.42697761972959,-1.58938980704007,-1.20805777691403,-1.86442750774392,-0.701865765939899,-0.856386786907999,-1.70598373465781,-1.66556352939588,-1.59357696466196,-1.24276064000339,-1.40770504458791,-1.38922120232192,-1.41090341272335,-0.9695828681374,-1.14503391180368,-1.44452808522049,-1.35639903799056,-1.80909926904427,-2.29155779788424,-2.38006148859885,-2.77661257932184,-2.76102959448025,-0.581574664775458,-1.39165083930954,-1.49161837289941,-0.746630168511944,-1.12396122031155,-0.0521313002805119,-0.554729958136534,-1.63991634614713,-0.171196431045585,-1.08529669567923,-2.89166993922225,-1.18764026328586,-0.93324500722398,-1.32798710056256,-1.03764417049333,-0.624530412139874,-0.0449929464387848,-0.440619171547981,-1.96816928169202,-0.311655841053491,-1.40779546084555,-1.04776050566738,-1.01389248728612,-1.76872606844479,-1.97940364279874,-1.07315417572707,-2.2126359616524,-0.0217086244985041,-2.40996897325845
"Frmd8",0.998699263703236,0.877794014971356,1.11284216512798,1.05016184049624,0.356191708579869,0.193125879416126,0.872615131902725,0.885694207103651,0.90388495404899,0.934024673228231,0.901118878433768,1.04206025612218,0.782703874365392,0.863657100950468,0.630759575445617,0.570517718986504,0.473282344757902,0.513835558364197,0.345929861742342,0.296991775168834,0.544300378223876,0.846950424343058,0.790507933266465,0.632650133205023,0.340838829218383,0.959560556511257,0.8081635450068,0.468435626708708,0.586355182130481,0.988147937301115,0.891442198322289,0.364150401824167,0.310826677406738,0.38652372637029,0.677119240003472,0.588688535242625,0.944485823981147,1.00748186297207,0.785912598303493,0.81860256992924,0.823338437261891,1.01524639555496,0.999386263873962,0.934239778351932,0.858087099360975,0.830061833739999,0.82822451280744,1.2186013227323,1.14243367867911,-1.36392629892361,0.717504841288325,1.36744580567988,-1.1959957346773,0.199509468581625,-0.173073441092261,-0.455754078530837,-0.325061490595935,0.0145370373050427,-0.189159764923267,0.19032245611337,0.616585062932682,-0.250753297950417,0.575313522054395,-0.0490309668534185,-0.497483610021948,-1.33286069483685,1.3506286463719,-1.14674440908957,-1.33053550984544,0.560681996458379,-0.529050725167526,-0.66433825368894,0.371925202700392,0.173649418466127,0.469025895663444,-0.649572650646302,-0.445035362102342,-1.19553040823321,0.388607887753117,0.231709955879903,-1.18254597715029
"Furin",-1.37679236331583,-1.53735455252671,-1.77430573453395,-1.51267790555489,-0.561195530907838,-0.363140294699005,-1.70125062626097,-1.71537473529336,-1.44227001078887,-2.04121482299808,-1.28199528994087,-1.48551957298666,-0.670550803350446,-0.674100075892648,-1.18331369670614,-1.07263032907729,-1.42433055173247,-1.38193209843953,-1.40829457156471,-1.49592748326636,-1.55756451358055,-1.42262865017196,-1.77294822107878,-1.39639138081529,-1.2898509740849,-1.47101403582609,-1.44996248434285,-1.27338371753231,-1.43698983245979,-1.2791427350677,-1.52379913377713,-0.878646266444849,-0.575192036595076,-0.600887698018683,-1.56919838408402,-1.39330738228215,-1.32761490015313,-1.56098462009878,-0.379313087945579,-0.410476774657726,-0.719740370676655,-1.1138494338375,-1.40415179022188,-0.965376778190027,-0.242115671532828,-0.110704644917503,-0.480441491556103,-1.3388831711681,-1.22830020367303,-1.13859556444375,-2.36134508763238,-1.50200842222849,-0.776028834954651,-1.26864314214166,0.0669536003970782,0.279428294834118,-0.436105012812793,-2.18101675799029,-0.00396252420285592,-0.155617549042308,-0.500692241263584,-0.854012961044594,-0.593630212684088,-0.674942148196815,-0.447728268465046,-1.47701233984558,-0.768497873911234,-1.60634711333588,-1.23252799102463,-1.12818831562807,-1.94198262789883,-0.132231336295159,-1.60825928080609,-0.556745986141026,-0.79619430757719,-0.639560412988019,-1.89578040915928,-0.463933141112373,-1.24021122683571,0.334069828108338,-0.898576471168518
"Fyco1",-0.205616217213861,-0.268055299900105,-0.395945022697254,-0.610773643202087,-1.56106308500108,-1.6415748272288,-0.884207700966184,-1.10693071484995,-0.0954745025358893,-0.264592923719861,-0.286237291852059,-0.469540971263435,-0.540223927242692,-0.511655514035315,-0.585896729328313,-0.708639120142184,-0.364765720545573,-0.601458925550477,-0.612311904662798,-0.621129376795766,-0.217275701168003,-0.27070970550654,-0.405993828224065,-1.1955181032351,-0.862057747886275,-0.000913011426270094,-0.166461142307786,-0.764735353034535,-0.560050899541424,-0.00203909544016201,-0.2743104296193,-0.214730902496155,-0.351174368164902,-0.258412867258427,-0.440158563524938,-0.311072618854475,-0.525296432655734,-0.725082677208498,-0.0820907328165758,0.0617165152279634,-0.063718537606654,-0.583304008317346,-0.642895227437627,-0.756854404315358,-0.374187095351636,-0.458355654333842,-0.694672161642115,-0.850634762287461,-0.754659230778158,-1.81478864759851,-1.789447735795,-1.77902561742337,-1.65866315662954,0.0925906846082979,-0.965698643347424,-0.804476609720584,-0.542069570850079,-0.989173583539176,-1.33972037997575,-0.330361675418255,-0.844456294918578,-0.800264886515647,-0.765282641527418,-0.448935196457903,-0.858588346788598,-1.07457400030655,-0.656940018190888,-0.908734424454466,-1.78374514243274,-1.09994195172329,-1.130052084542,-0.164460514456584,-1.61939110814089,-0.354815261470142,-1.06690269695408,-0.892356577825832,-1.88100598565087,-0.999436104671003,-0.887611906925648,-1.52461618698323,0.0333526243361876
"Fyn",-0.179056578000027,-0.0697895349535832,-0.397685926365201,-0.249721392868622,-0.475854119697158,-0.340327109179053,0.0662792984271747,0.194979776144377,-0.490792504995123,-0.494875133129061,-0.23522681792723,-0.0552120410380804,0.400128090910293,0.361397820929451,0.39597107288547,0.344929389676237,-0.0115418933121025,0.0820742137213195,0.394454772559139,0.5555612238304,0.407103627997949,-0.341713607398687,-0.324443714798954,-0.350985647416407,-0.32397490315884,-0.475184978409639,-0.180571687863986,-0.31197421592893,-0.295420299126019,-0.148543249095574,-0.184264465819171,-0.45363228558464,-0.525328823339095,-0.578181843594498,-0.343947046636843,-0.363871283616289,-0.217245147839895,-0.0890583887409808,-0.312265438809528,-0.355917356638215,-0.38390766526376,-0.642454924331266,-0.791350230496539,-0.686382400740585,-0.286915144190524,-0.276990637819256,-0.204964993229997,-0.65429733962658,-0.502447403581024,-1.64253271772598,-1.0562304629433,-0.484474597140826,0.294134847035611,-1.45767063825764,-0.66276272434836,-0.596531962709407,-1.64632265480928,-0.710893948922052,-1.22690415062958,-1.22784986059312,-1.37196084915714,-0.455293827681893,-1.72136334772806,-1.67341161489297,-0.927812906863108,-0.323180412919453,-0.998337870042294,-1.33412879836578,-1.59511693075541,-1.60024578864418,-0.953973681377006,-0.407251485641417,-0.39639672524719,-1.638490568983,-1.29761816155894,0.608304232520098,-0.943141964363754,-1.85359484183803,-0.771206070942753,-1.11554425011197,-0.682046151215552
"Gab3",-1.26722362296189,-1.36708347316348,-1.1137976900497,-1.14347009274767,-1.78379571016297,-2.11295355956122,-2.07552268250905,-1.68771492329582,-0.798747116584322,-0.911298054549347,-1.76702683633885,-1.58556995173642,-0.958732297382352,-1.20274281887304,-0.642859541993714,-0.679543773445869,0.0216684803920917,0.0140767129766102,-0.725102958175277,-0.803639401203719,-0.221045779653309,-0.676298446633667,-0.933753433188279,-1.96965660448063,-1.88489816974577,-0.699852925984249,-0.75722858521014,-2.18721156957553,-2.00466663528031,-0.429250712193974,-0.458629271840211,-2.01253975052332,-0.279544708716748,-0.419427295336556,-0.649874478761744,-0.931761999224056,-1.53573040902857,-1.39037793201118,-0.0509533023101887,-0.200276899987812,-0.241224045101533,-0.787641438507999,-1.1842760288767,-1.01257242568754,-0.298170803860326,-0.321136131163079,-0.465487894696462,-0.942520851444829,-1.09427944818139,-1.95464149638287,-1.91997248028755,-1.90571393298763,-1.60490037652483,-0.501855071700016,-0.627330295376339,-2.04977360730185,-1.95803617815648,-0.877315001727323,-0.738823250052651,-1.49918528439565,-1.34938553408027,-1.42716464796659,-0.725305070864806,-1.98230001078506,-0.671112710598494,-1.91512820999468,-2.03209748902184,-1.67840124728373,-0.742835009462046,-1.88588325795868,-2.38936815333493,-1.32499931162043,-0.889551917582412,-0.69867215813003,-2.41826993430398,-1.30277099373481,-1.65353157496872,-0.245755594041472,-1.1160045585804,-1.09334553206346,-1.14495913054941
