baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Cyth2	2062.0720530055	-1.56928995295049	1.97467847364114	-0.794706568131497	0.426784210793058	0.999114747917564
Mrpl4	4682.94702841543	0.692329537599	0.940202230628957	0.736362364441382	0.461510202191619	0.999114747917564
Mob3a	1832.77530580377	0.469285517021051	1.93966526668442	0.241941496340359	0.808825495676172	0.999114747917564
Pld3	12799.1581244158	0.636504670600048	0.504649960238224	1.26127954176313	0.20720814938488	0.999114747917564
Rabac1	10591.2912050154	-0.246206940904064	0.494215195477866	-0.498177601896683	0.618358867914507	0.999114747917564
Etv3	1078.14088248338	-0.392545215095583	1.71345645408556	-0.229095530358884	0.818794667349071	0.999114747917564
Prkcsh	2409.61474160783	-2.44915917183357	1.8736805693284	-1.30713805326564	0.19116582949778	0.999114747917564
Nosip	1686.70389254789	-1.78685209006677	2.12919879028979	-0.839213368998568	0.401349586490545	0.999114747917564
Pih1d1	1064.63168586825	2.51732883975965	2.581389420223	0.975183682104884	0.329469154916606	0.999114747917564
Rps11	11344.3340978894	-0.516808372440754	0.269907768595145	-1.91475916062258	0.0555232249337404	0.695032576745458
Supt5	2441.4402530326	0.275794775358149	2.46572501945763	0.111851391855047	0.910941238338939	0.999114747917564
Paf1	2605.98826807354	-0.222897569481893	1.39810078598037	-0.159428827819157	0.87333102805453	0.999114747917564
Timm50	2301.3850499077	-0.85962061721457	2.06692839226876	-0.4158927906888	0.677488455143152	0.999114747917564
Med29	605.243182339274	-0.866560532906956	2.01970848908856	-0.429052280360525	0.667885178622555	0.999114747917564
Ncstn	2596.62127793446	-0.875900961331569	2.19352656554243	-0.399311763573271	0.68966350037191	0.999114747917564
Impdh1	4153.87424834213	-0.632978849045548	1.06876347341361	-0.592253445024489	0.553680885614593	0.999114747917564
Ess2	2235.51127371817	-1.14945614766436	2.07936231098104	-0.552792623774183	0.580405419978073	0.999114747917564
Fosb	15151.8490032903	0.544026158693308	0.523610886466128	1.03898939604744	0.298809667950411	0.999114747917564
Rps6ka1	2872.78295863192	-0.383078208087313	2.15861055868314	-0.177465178490098	0.859143014614198	0.999114747917564
Snrnp200	1683.8033533103	1.43505642306262	2.31923316301661	0.618763324855206	0.536072286189195	0.999114747917564
Taf6l	2047.47859200779	-0.832720054492407	1.75276478622255	-0.475089447847155	0.634723219364305	0.999114747917564
Man1a	533.518596486813	1.35313898992257	1.86162402831483	0.72685943527891	0.467312068993829	0.999114747917564
Brd8	1312.9362260804	1.48997888345822	2.02131569757295	0.737133187679329	0.46104135866671	0.999114747917564
Rad23a	1910.27535392196	0.0580945120813917	1.94156349269413	0.0299215103188715	0.976129650774937	0.999114747917564
Calr	4753.4124800576	1.1573988954	0.420934610477196	2.74959308783828	0.00596693117444607	0.182564578418812
Bax	2561.55801867742	-0.0349757098725917	0.89654716029831	-0.0390115672899507	0.968881166271292	0.999114747917564
Il7r	3128.82657434631	0.339804928596412	0.432967215019306	0.784828312188166	0.432554237937785	0.999114747917564
Mmd	385.255743851733	-2.65866354357573	2.12792908394071	-1.24941360294402	0.211513835619999	0.999114747917564
Rpl8	16670.0096790027	-0.452668191349495	0.29195602675738	-1.55046702195899	0.12102946289261	0.920599557426562
Stat3	11732.7272660595	0.0133530047265611	0.55886429484867	0.023893107592742	0.980937872059213	0.999114747917564
Stat5a	1941.22487023217	-2.24798692624019	1.67802130722186	-1.33966530494298	0.180354182078265	0.999114747917564
Akt2	2681.60312157335	0.63732665234387	1.57606399959417	0.404378662610133	0.685934288326742	0.999114747917564
Cdip1	1049.6664230678	-1.60498411870799	1.78123930896384	-0.901049123849407	0.367562201532293	0.999114747917564
Cwc15	1429.53961491602	0.15770626894606	0.913589483571971	0.172622684238283	0.862948020128496	0.999114747917564
Psap	25890.457322364	1.68657917021622	0.319031092549422	5.28656676294003	1.2463334188976e-07	1.7278713307444e-05
Phb2	2960.73833190835	-0.728169777952013	1.27701955050511	-0.570210360259554	0.568535030090107	0.999114747917564
Ptpn6	4662.32657252707	1.86633389055701	1.88870330041431	0.988156207567176	0.323076151684359	0.999114747917564
Emg1	4399.55889901317	-1.80809445545119	0.96813778508798	-1.86760033881632	0.0618177991717219	0.716898431459133
Lpcat3	1741.21397145268	0.736157641550007	1.84044934157855	0.399987994735354	0.689165359161574	0.999114747917564
Atp6v1f	6995.94125012784	0.790053749261993	0.496127135432683	1.59244212387813	0.111285397675864	0.898440835801923
Clcn3	957.038910026228	0.546664656751481	1.54963342440086	0.352770305637179	0.724260647019711	0.999114747917564
Ppp1cc	966.583823776873	-0.344469815659476	1.41327986153877	-0.243737864689036	0.807433845794649	0.999114747917564
Dnajb11	1811.11372625539	0.659320671551295	1.08698229695249	0.60656063433581	0.544142531526625	0.999114747917564
Coro1c	2471.46703363475	-0.220786179729443	2.26084199367475	-0.0976566165822931	0.922204965779026	0.999114747917564
Tax1bp1	1859.83115250133	-0.715403890187596	0.666927384882501	-1.07268633198146	0.283411874901569	0.999114747917564
Etfb	794.796729692739	0.0722912592023437	1.34783691317526	0.0536350195603699	0.957225955082023	0.999114747917564
Nkg7	6318.63940332858	2.1484396878488	1.2328050050819	1.74272466366736	0.0813817213267245	0.796827247895936
Stxbp2	5637.85489435838	-0.0132146497764112	0.918855841725872	-0.0143816354822213	0.988525510638529	0.999114747917564
Slbp	887.219187902803	-2.32822094671823	1.20188371586136	-1.93714326601859	0.0527278330789538	0.688085747994139
Cnn2	18330.2100536525	0.0324433949870532	0.47439320193238	0.0683892493714057	0.945475779553247	0.999114747917564
Polr2e	4550.73493332785	0.396481823583642	1.55153275826053	0.255542025440797	0.798304489134477	0.999114747917564
Ly9	2419.21898389636	-1.20641787864509	1.9852659651597	-0.607685770983356	0.54339590201465	0.999114747917564
Rab11a	496.63241992009	0.147140823069752	0.857833665670649	0.17152605331095	0.863810146420207	0.999114747917564
Eif2b2	2719.34254466549	-1.31314973878345	2.37923466137953	-0.551921069450989	0.581002432315187	0.999114747917564
Grap	5477.89864576097	-2.33327374508182	1.78463569780628	-1.307422992799	0.191069092642404	0.999114747917564
Ap1s1	1548.99991769435	0.491875475383593	1.4709451184472	0.334394172301168	0.73808213639592	0.999114747917564
Srpk1	1621.7985207299	-1.41664278616511	0.499119682903853	-2.83828274998724	0.00453569839798901	0.163155174403407
Lbr	2185.1745009456	0.357166462478051	0.708999878210494	0.503760964500494	0.614429361690902	0.999114747917564
Hdgf	1454.23388959689	0.861391694826275	1.37629169017382	0.625878729760756	0.531394486895548	0.999114747917564
Pias4	2063.84368563514	0.0587002302568498	2.34135421048981	0.025071059301433	0.979998284255484	0.999114747917564
Map2k1	2960.51633424996	-0.500866259176181	1.69092170612269	-0.29620901864503	0.767070461847334	0.999114747917564
Sgta	4629.59204478464	0.580661022111676	2.06543671667102	0.281132322973109	0.778608910340978	0.999114747917564
Hspb1	1843.7173281653	0.205321529196337	1.98596424711069	0.103386316996921	0.917656371405494	0.999114747917564
Hnrnpa2b1	3992.30829632441	-0.638105601452834	0.378338907201565	-1.6865978869915	0.0916806985474156	0.810510523390196
Mri1	2401.28382496101	0.473162117509109	1.73337053885805	0.272972285441535	0.784874519806849	0.999114747917564
Prkacb	1753.64737044076	0.236275241135184	1.91239698258317	0.123549264764074	0.901672165440084	0.999114747917564
Cstb	1520.36835573961	1.14176686773554	0.633889365841079	1.80120842731063	0.0716700345900537	0.766347607614058
Cd44	14155.2743173141	0.617348176337016	0.380403181379462	1.62287858397586	0.104615362496342	0.874398002801402
Wdr1	10962.7708475747	-0.384631765593613	0.707285902765297	-0.543813702619841	0.586569678486776	0.999114747917564
Man2b1	3576.57880024961	0.120651325891761	2.04736142139862	0.0589301549940023	0.95300773956925	0.999114747917564
Prdx2	3544.27895790562	-0.355890763121805	1.62276189016268	-0.219311758107733	0.826407203202314	0.999114747917564
Polr2a	1451.00289552692	-1.80897577107689	1.01172829842496	-1.78800550888324	0.0737751190484594	0.769654747862105
Ufd1	988.503586466568	-0.328920500165958	1.86657048282206	-0.176216490720814	0.860123865786968	0.999114747917564
Letm1	3920.67831729644	0.634098137601117	1.52116479134638	0.416850390706111	0.676787841813018	0.999114747917564
Ubqln1	1075.27822007208	-0.769667260208963	1.94916523869917	-0.39487019618851	0.692938686369298	0.999114747917564
Txn2	3138.94220112199	-1.46467357784345	1.42673704474933	-1.02658971618753	0.304613698480874	0.999114747917564
Mcm5	2716.89862065017	-1.66021529744444	2.69128500503704	-0.61688572348791	0.537310104098615	0.999114747917564
Il27ra	12559.3631440073	0.679562318407289	1.34501107610274	0.505246633638412	0.613385620240572	0.999114747917564
Ddx39	4103.99531060273	-0.105809671979427	1.19443408741639	-0.0885856097830378	0.929411244848532	0.999114747917564
Dnajb1	24002.7344273376	-0.556327027514636	0.493333935967928	-1.12768854310238	0.259451477856012	0.999114747917564
Ndufs3	1422.54713672404	-0.368664034052276	1.2356753560562	-0.298350235962389	0.7654358663165	0.999114747917564
Por	8481.32875284344	-1.27310367318887	1.28713293439481	-0.989100378965492	0.322614032232685	0.999114747917564
Igf1r	1544.10697828938	1.06001010952565	1.55404610761941	0.682096949587582	0.495177649337536	0.999114747917564
Eif4g2	2450.66780497645	0.15718866855451	0.396175780710548	0.396764961938333	0.691540790774375	0.999114747917564
Pcyt1a	1005.96078119053	-0.285382867264527	2.35267330362339	-0.121301528276367	0.903452209569014	0.999114747917564
Psmd4	6769.40198495272	-0.144041535711771	0.939106380520831	-0.153381489785944	0.878097441170482	0.999114747917564
Snx6	536.476659078586	1.65010771678554	1.61298337017134	1.02301595124956	0.306300303922669	0.999114747917564
Cs	6768.27930044453	0.0929186979530063	1.18017268205673	0.0787331374177157	0.937244887435453	0.999114747917564
Bcas2	633.648082018655	-0.413084211999046	1.43406712683915	-0.288050820124111	0.773307837597417	0.999114747917564
Ranbp1	1739.48765912761	-0.193089264714023	0.613515614361362	-0.31472591763621	0.752969764109844	0.999114747917564
Cd247	6548.19978602479	-0.211415700184991	0.512174988892585	-0.412780211392418	0.679767650992617	0.999114747917564
Psmb4	4035.0790658361	-0.835152678710492	1.12154989515601	-0.744641573520294	0.456488428399528	0.999114747917564
Gpr108	2566.13573470305	0.853795032143516	2.40736873993766	0.35465901753199	0.722845056820584	0.999114747917564
Tnfsf14	2727.96322659845	1.83548713046226	1.6930074252196	1.08415775567208	0.278294858499856	0.999114747917564
Rsl1d1	445.719765030622	0.697372676022294	1.91003695912309	0.365109519316559	0.715029655323178	0.999114747917564
Reep5	3827.91143359557	-0.130745720414902	0.478716010667977	-0.273117500775596	0.784762894298528	0.999114747917564
Ergic3	2129.05424978288	-0.0718018485316834	2.32238236207071	-0.0309173242547634	0.975335473770122	0.999114747917564
Trap1	1576.54790816081	-0.0616690272619403	2.41540926603461	-0.0255315023127251	0.979631021460225	0.999114747917564
Tpr	1194.5805954895	0.135096415867507	0.974531607403269	0.138627023321988	0.889744887965296	0.999114747917564
Napa	7968.58571378791	-0.694863204171103	0.865949693969014	-0.802429066042221	0.422304805264366	0.999114747917564
Sra1	2007.21352845948	-1.06551243387758	1.23151022169997	-0.865207949639878	0.386924662896922	0.999114747917564
Atp5g1	3433.20464104469	-0.0557344711230225	0.492640705940785	-0.113134116712072	0.909924227393391	0.999114747917564
Tbcb	3666.73419791091	0.164157376367641	1.19572056906362	0.137287406953443	0.890803623980633	0.999114747917564
Inpp5k	2802.54559478022	0.427600147385766	1.69972763021289	0.251569804352837	0.801373600730906	0.999114747917564
Clint1	1427.23343286397	-0.220827287984036	1.32834558545828	-0.16624234717342	0.867966234856645	0.999114747917564
Cdkal1	472.119594774159	-1.6796687297505	1.80883819580763	-0.928589817289073	0.353101700976888	0.999114747917564
Zbtb17	3844.94309166649	-0.8215180685105	2.06959553537974	-0.396946192851041	0.691407139570457	0.999114747917564
Atp6v1b2	1357.58663185852	1.42395842617197	2.26449582960096	0.628819186839879	0.529467437332348	0.999114747917564
Ttc5	1231.14723697697	0.936457855579695	2.26560515004999	0.413336743853637	0.67935991271843	0.999114747917564
Aamp	7640.72396168084	0.0142425435584073	0.948997148396228	0.015007994051907	0.988025802770185	0.999114747917564
Arpc2	6872.29906443033	-0.145957339261818	0.355798416917133	-0.410224813607905	0.681641040128512	0.999114747917564
Rps9	17759.5587474932	-0.46623886530818	0.374865518303761	-1.24374967166326	0.213591708511793	0.999114747917564
Crip1	27110.7660328858	0.587497043701027	0.383104726143278	1.53351552097874	0.125148885399776	0.935649770113876
Pfdn2	498.95708118108	-1.85947536020893	1.38237903610966	-1.34512699602414	0.17858422659527	0.999114747917564
Rnf114	3876.63379042149	-0.515202594339543	1.35255798892483	-0.38090980095359	0.7032701796675	0.999114747917564
Ptbp1	8258.37174622813	-0.417408629815815	0.639622538481505	-0.65258586854485	0.514023298309205	0.999114747917564
Cyba	10941.8910166875	0.0881193753439446	0.296185386997552	0.297514256990245	0.766073925005988	0.999114747917564
